web-scraper-order,web-scraper-start-url,page-link,page-link-href,Nombre_pieces,Nombre_sallebain,Superficie,Adresse
"1716422001-332","https://sn.coinafrique.com/categorie/appartements?page=7","Location appartement - Cité Biagui","https://sn.coinafrique.com/annonce/appartements/location-appartement-cite-biagui-4705097","Nbre de pièces4","Nbre de salles de bain3","Superficie180 m2","Yoff, Dakar, Sénégal"
"1716422005-333","https://sn.coinafrique.com/categorie/appartements?page=7","Location appartement 4 pièces - Zac Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-zac-mbao-4658792","Nbre de pièces4","Nbre de salles de bain2","Superficie150 m2","Dakar, Sénégal"
"1716422007-334","https://sn.coinafrique.com/categorie/appartements?page=7","Location appartement 3 pièces - Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mbao-4705628","Nbre de pièces3","Nbre de salles de bain2","Superficie100","Mbao, Dakar, Sénégal"
"1716422010-335","https://sn.coinafrique.com/categorie/appartements?page=7","Vente appartements 2 - 4 pièces - Mermoz Sacré coeur","https://sn.coinafrique.com/annonce/appartements/vente-appartements-2-4-pieces-mermoz-sacre-coeur-4705666","Nbre de pièces4","Nbre de salles de bain3","Superficie170","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716422013-336","https://sn.coinafrique.com/categorie/appartements?page=7","Location appartements 4 pièces - Mermoz-batrin","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mermoz-batrin-4658722","Nbre de pièces4","Nbre de salles de bain2","Superficie150","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1716422023-337","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartements 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-almadies-4662594","","","","Almadies, Dakar, Sénégal"
"1716422026-338","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartements 4 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-almadies-4662612","","","","Almadies, Dakar, Sénégal"
"1716422030-339","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartement 4 pièces - Centre Ville","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-centre-ville-4662687","Nbre de pièces4","Nbre de salles de bain4","","Dakar Plateau, Dakar, Sénégal"
"1716422033-340","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartements 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-almadies-4658979","Nbre de pièces5","Nbre de salles de bain4","","Almadies, Dakar, Sénégal"
"1716422036-341","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartement 5 pièces - Saly","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-saly-4708258","Nbre de pièces5","Nbre de salles de bain2","","Saly, Sénégal"
"1716422039-342","https://sn.coinafrique.com/categorie/appartements?page=6","Location  mini studio - Zone de Captage","https://sn.coinafrique.com/annonce/appartements/location-mini-studio-zone-de-captage-4708706","Nbre de pièces1","Nbre de salles de bain1","","Dieuppeul-Derklé, Dakar, Sénégal"
"1716422042-343","https://sn.coinafrique.com/categorie/appartements?page=6","Location mini studio- Ouakam","https://sn.coinafrique.com/annonce/appartements/location-mini-studio-ouakam-4710678","Nbre de salles de bain1","","","Ouakam, Dakar, Sénégal"
"1716422044-344","https://sn.coinafrique.com/categorie/appartements?page=6","Location mini studio - Ouakam","https://sn.coinafrique.com/annonce/appartements/location-mini-studio-ouakam-4710682","","","","Ouakam, Dakar, Sénégal"
"1716422047-345","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartement 3 pièces - Keur Massar","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-keur-massar-4710785","Nbre de pièces3","Nbre de salles de bain1","Superficie110","Keur Massar, Sénégal"
"1716422050-346","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartement 04 pièces - Sicap amitié 02","https://sn.coinafrique.com/annonce/appartements/location-appartement-04-pieces-sicap-amitie-02-4663289","Nbre de pièces4","Nbre de salles de bain4","Superficie140","Point E, Dakar, Sénégal"
"1716422054-347","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartement 04 pièces - Fann-reresidence","https://sn.coinafrique.com/annonce/appartements/location-appartement-04-pieces-fann-reresidence-4663305","Nbre de pièces4","Nbre de salles de bain3","Superficie210","Fann, Dakar, Sénégal"
"1716422057-348","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartement 04 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-04-pieces-almadies-4663329","Nbre de pièces4","Nbre de salles de bain4","Superficie150","Almadies, Dakar, Sénégal"
"1716422060-349","https://sn.coinafrique.com/categorie/appartements?page=6","Location mini studio -  Sicap Foire","https://sn.coinafrique.com/annonce/appartements/location-mini-studio-sicap-foire-4711673","Nbre de pièces1","Nbre de salles de bain1","","Sicap foire, Dakar, Sénégal"
"1716422063-350","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartement 4 pièces - Dakar Plateau","https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-dakar-plateau-4666748","Nbre de pièces4","Nbre de salles de bain5","Superficie12","Dakar Plateau, Dakar, Sénégal"
"1716422066-351","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartement 3 pièces - Ngor","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-ngor-4712355","Nbre de pièces7","Nbre de salles de bain4","Superficie250","Ngor, Dakar, Sénégal"
"1716422069-352","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartements 6 pièces - Sipres","https://sn.coinafrique.com/annonce/appartements/location-appartements-6-pieces-sipres-4712363","Nbre de pièces6","Nbre de salles de bain3","Superficie100","Sipres, Dakar, Sénégal"
"1716422072-353","https://sn.coinafrique.com/categorie/appartements?page=6","Location studio - Petit Mbao","https://sn.coinafrique.com/annonce/appartements/location-studio-petit-mbao-4712558","Nbre de pièces2","Nbre de salles de bain2","Superficie75","Keur Massar, Sénégal"
"1716422074-354","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartement 5 pièces - Almadies","https://sn.coinafrique.com/annonce/appartements/location-appartement-5-pieces-almadies-4712570","Nbre de pièces5","Nbre de salles de bain3","Superficie400","Almadies, Dakar, Sénégal"
"1716422077-355","https://sn.coinafrique.com/categorie/appartements?page=6","Vente appartements 4 pièces -  Virage senegindia","https://sn.coinafrique.com/annonce/appartements/vente-appartements-4-pieces-virage-senegindia-4712594","Nbre de pièces5","Nbre de salles de bain4","Superficie165","Almadies, Dakar, Sénégal"
"1716422080-356","https://sn.coinafrique.com/categorie/appartements?page=6","Location appartement 3 pièces  - Petit Mbao","https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-petit-mbao-4712608","Nbre de pièces3","Nbre de salles de bain1","Superficie75","Keur Massar, Sénégal"
