web-scraper-order,web-scraper-start-url,pages-link,pages-link-href,superficie,prix,adresse,Image_lien-src
"1716425852-37","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4585486_uploaded_image1_1707435970.jpg"
"1716425852-38","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4533823_uploaded_image1_1704718360.jpg"
"1716425852-39","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_4153826_uploaded_image1_1680094166.jpg"
"1716425852-40","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_3707989_uploaded_image1_1653309200.jpg"
"1716425852-41","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_3683861_uploaded_image1_1651841650.jpg"
"1716425852-42","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_3680215_uploaded_image1_1651666034.jpg"
"1716425852-43","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_3544531_uploaded_image1_1643492569.jpg"
"1716425852-44","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_3141852_uploaded_image1_1622429078.jpg"
"1716425852-45","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_3048178_uploaded_image1_1617908542.jpg"
"1716425852-46","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_2577829_uploaded_image2_1598451614.jpeg"
"1716425852-47","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_2371877_uploaded_image1_1593534789.jpg"
"1716425852-48","https://sn.coinafrique.com/categorie/terrains?page=10","Terrain 150 m²- Diass","https://sn.coinafrique.com/annonce/terrains/terrain-150-m-diass-4585486","Superficie150 m2","3 000 000 CFA","Ndiass, Sénégal","https://images.coinafrique.com/thumb_1876700_uploaded_image1_1585711122.17.png"
"1716425854-122","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 150m²  - Bambilor","https://sn.coinafrique.com/annonce/terrains/terrains-150m-bambilor-4612101","Superficie150","1 500 000 CFA","Lac rose, Sénégal",""
"1716425855-791","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 400m² - Mbour Plage","https://sn.coinafrique.com/annonce/terrains/terrain-400m-mbour-plage-4610101","Superficie400","15 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4610101_uploaded_image1_1708786852.jpg"
"1716425855-792","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 400m² - Mbour Plage","https://sn.coinafrique.com/annonce/terrains/terrain-400m-mbour-plage-4610101","Superficie400","15 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4522141_uploaded_image1_1704126024.jpg"
"1716425855-793","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 400m² - Mbour Plage","https://sn.coinafrique.com/annonce/terrains/terrain-400m-mbour-plage-4610101","Superficie400","15 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4333066_uploaded_image1_1691883572.jpg"
"1716425855-794","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 400m² - Mbour Plage","https://sn.coinafrique.com/annonce/terrains/terrain-400m-mbour-plage-4610101","Superficie400","15 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3050178_uploaded_image1_1617991772.jpg"
"1716425856-231","https://sn.coinafrique.com/categorie/terrains?page=8","Vente maison à démolir  - Parcelles Assainies","https://sn.coinafrique.com/annonce/terrains/vente-maison-a-demolir-parcelles-assainies-4629832","Superficie150 m2","47 000 000 CFA","Dakar, Sénégal",""
"1716425859-485","https://sn.coinafrique.com/categorie/terrains?page=8","Vente terrain - Ndiass","https://sn.coinafrique.com/annonce/terrains/vente-terrain-ndiass-4630275","Superficie150","5 000 000 CFA","Ndiass, Sénégal",""
"1716425863-123","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 164 m² - Bambilor","https://sn.coinafrique.com/annonce/terrains/terrain-164-m-bambilor-4612111","Superficie164 m2","7 500 000 CFA","Rufisque, Sénégal",""
"1716425863-232","https://sn.coinafrique.com/categorie/terrains?page=8","Vente terrains 60900 m2 - Sangalkam","https://sn.coinafrique.com/annonce/terrains/vente-terrains-60900-m2-sangalkam-4585650","Superficie60900","20 000 CFA","Toubab Dialao, Sénégal",""
"1716425864-49","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4643497_uploaded_image1_1710513977.jpg"
"1716425864-50","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4570880_uploaded_image1_1706704777.jpg"
"1716425864-51","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4556676_uploaded_image1_1705878994.jpg"
"1716425864-52","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4509044_uploaded_image1_1703167806.jpg"
"1716425864-53","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4517329_uploaded_image1_1703760259.jpg"
"1716425864-54","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4405702_uploaded_image1_1696603317.jpg"
"1716425864-55","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4402620_uploaded_image1_1696435314.jpg"
"1716425864-56","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4399062_uploaded_image2_1696251555.jpeg"
"1716425864-57","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4398856_uploaded_image1_1696245604.jpg"
"1716425864-58","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4400383_uploaded_image1_1696328292.jpg"
"1716425864-59","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4328657_uploaded_image1_1691595976.jpg"
"1716425864-60","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Noflaye","https://sn.coinafrique.com/annonce/terrains/terrains-noflaye-4556676","Superficie150 m2","8 500 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4283724_uploaded_image1_1688654612.jpg"
"1716425864-795","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4746521_uploaded_image1_1715855413.jpg"
"1716425864-796","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4751249_uploaded_image1_1716105546.jpg"
"1716425864-797","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4729112_uploaded_image1_1715010460.jpg"
"1716425864-798","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4732477_uploaded_image1_1715169352.jpg"
"1716425864-799","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4722285_uploaded_image1_1714672917.jpg"
"1716425864-800","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4714460_uploaded_image1_1714251508.jpg"
"1716425864-801","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4710330_uploaded_image1_1714039184.jpg"
"1716425864-802","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4699888_uploaded_image1_1713514376.jpg"
"1716425864-803","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4692647_uploaded_image1_1713177190.jpg"
"1716425864-804","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4679809_uploaded_image1_1712431870.jpg"
"1716425864-805","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4676147_uploaded_image2_1712253561.jpeg"
"1716425864-806","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain 300m² - Mbour","https://sn.coinafrique.com/annonce/terrains/terrain-300m-mbour-4611331","","2 500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4670327_uploaded_image1_1712007337.jpg"
"1716425866-486","https://sn.coinafrique.com/categorie/terrains?page=8","Vente villa inachevé 5 pièces - Mbao","https://sn.coinafrique.com/annonce/terrains/vente-villa-inacheve-5-pieces-mbao-4585065","Nbre de pièces5","48 000 000 CFA","Mbao, Dakar, Sénégal",""
"1716425870-233","https://sn.coinafrique.com/categorie/terrains?page=8","Vente terrain - Ndiass","https://sn.coinafrique.com/annonce/terrains/vente-terrain-ndiass-4630275","Superficie150","5 000 000 CFA","Ndiass, Sénégal",""
"1716425871-807","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain  200m² - Ndiakhirate","https://sn.coinafrique.com/annonce/terrains/terrain-200m-ndiakhirate-4611838","Superficie200","20 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4611838_uploaded_image1_1708914836.jpg"
"1716425871-808","https://sn.coinafrique.com/categorie/terrains?page=9","Terrain  200m² - Ndiakhirate","https://sn.coinafrique.com/annonce/terrains/terrain-200m-ndiakhirate-4611838","Superficie200","20 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_1730130_uploaded_image1_1583110407.05.png"
"1716425874-169","https://sn.coinafrique.com/categorie/terrains?page=8","Vente terrains 600 m2 - Toubab Dialao","https://sn.coinafrique.com/annonce/terrains/vente-terrains-600-m2-toubab-dialao-4571567","Superficie600","25 000 000 CFA","Toubab Dialao, Sénégal",""
"1716425874-487","https://sn.coinafrique.com/categorie/terrains?page=8","Terrain 150m²  - Toubab Dialao","https://sn.coinafrique.com/annonce/terrains/terrain-150m-toubab-dialao-4630317","Superficie150","2 500 000 CFA","Toubab Dialao, Sénégal",""
"1716425875-124","https://sn.coinafrique.com/categorie/terrains?page=9","Terrains 300m² - Keur Balla","https://sn.coinafrique.com/annonce/terrains/terrains-300m-keur-balla-4612255","Superficie300 m2","3 000 000 CFA","Malikounda, Sénégal",""
"1716425876-61","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Ndiakhirate","https://sn.coinafrique.com/annonce/terrains/terrains-ndiakhirate-4570083","Superficie150 m2","9 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4756284_uploaded_image1_1716381375.jpg"
"1716425876-62","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Ndiakhirate","https://sn.coinafrique.com/annonce/terrains/terrains-ndiakhirate-4570083","Superficie150 m2","9 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4677597_uploaded_image1_1712322125.jpg"
"1716425876-63","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Ndiakhirate","https://sn.coinafrique.com/annonce/terrains/terrains-ndiakhirate-4570083","Superficie150 m2","9 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4655915_uploaded_image1_1711198331.jpg"
"1716425876-64","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Ndiakhirate","https://sn.coinafrique.com/annonce/terrains/terrains-ndiakhirate-4570083","Superficie150 m2","9 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4665503_uploaded_image1_1711708477.jpg"
"1716425876-65","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Ndiakhirate","https://sn.coinafrique.com/annonce/terrains/terrains-ndiakhirate-4570083","Superficie150 m2","9 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4617751_uploaded_image1_1709205729.jpg"
"1716425876-66","https://sn.coinafrique.com/categorie/terrains?page=10","Terrains - Ndiakhirate","https://sn.coinafrique.com/annonce/terrains/terrains-ndiakhirate-4570083","Superficie150 m2","9 000 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4651012_uploaded_image1_1710927784.jpg"
